     2    0.069   -0.069     -0.110  0.006    -0.65    -3.84    -1.61     2.50
     2   -0.206    0.078     -0.032  0.006     0.73    -0.74     0.31     4.89
    -1   -0.130   -0.051      0.283  0.010    -3.79    -1.21     8.23    11.19
     1   -0.010   -0.078     -0.219  0.010    -2.24     2.06    -0.51     3.76
     1   -0.118   -0.028     -0.373  0.010    -4.02     1.57    -4.15     4.96
     2   -0.373    0.395     -0.130  0.006    -1.91     3.00    -0.43     2.24
     1    0.105    0.054     -0.211  0.010    -1.64     1.82    -5.63     7.65
     3   -0.058    0.253      0.437  0.199    -3.46     5.59     0.74     1.12
     2   -0.050    0.238      0.066  0.006    -1.85     8.30     1.03     4.26
     2    0.197    0.135     -0.655  0.006     2.22    -1.10    -3.06     4.42
     2   -0.004   -0.045      0.082  0.006     3.42    -4.78    -1.28     6.51
     1    0.014   -0.176      0.129  0.010     1.47    -1.71     0.16     0.55
    -1    0.429   -0.023      0.314  0.010     3.39    -2.24     1.51     4.68
     1   -0.191   -0.187     -0.180  0.010     1.84    -4.52    -4.28     6.87
     1   -0.183   -0.120      0.112  0.010    -3.00    -3.01     1.60     3.78
     1   -0.512    0.172      0.095  0.010    -2.39    -0.58    -0.48     1.29
     1   -0.149    0.039     -2.068  0.010    -2.77    -0.02    -3.18     3.96
     1   -0.108   -0.232      0.106  0.010    -4.43    -1.77     0.77     3.72
     1   -0.172   -0.177      0.626  0.010    -2.34     0.91     2.21     2.62
     2    0.033   -0.084      0.547  0.006     0.38     1.80    12.05    13.02
    -2   -0.039    0.107     -0.537  0.006    -2.18    -0.61    -1.89     2.91
     3    0.158   -0.093     -1.113  0.199     0.45    -2.39   -10.14    10.91
     2    0.064   -0.071      0.554  0.006     3.50    -2.09     0.08     0.17
     1    0.037    0.017     -0.023  0.010     5.66     3.76    -0.72    10.75
     1   -0.063   -0.167      1.089  0.010     4.81    -3.79    22.96    23.59
     1    0.394    0.029     -0.362  0.010     4.45    -1.22    -0.09     1.29
    -2    0.871    0.377     -0.215  0.006     4.08    -1.71    -0.25     0.69
     2    0.020   -0.263      0.030  0.006    -3.16    -1.68    -0.00     3.41
     1   -0.139    0.177      0.091  0.010    -3.09     0.31    -0.53     1.36
     2   -0.214   -0.211      0.208  0.006    -3.21    -1.29     0.77     2.30
     1    0.161   -0.337      0.280  0.010     2.74    -4.68     0.27     1.38
     2    0.002   -0.717     -0.734  0.006     2.09    -4.54    -0.20     0.50
     1    0.265    0.154     -0.565  0.010     2.27    -3.64    -1.36     2.17
    -1   -0.000    0.776      0.776  0.010     1.35     3.61     4.25     7.82
