      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
   111   -0.017    0.387     -0.0226  0.135    -1.48     4.69     2.82     6.40
   211    0.281    0.384     -0.3030  0.140     2.91     7.45    -3.31     7.00
   111    0.147    0.196     -0.0610  0.135     5.05     4.70    -0.23     1.60
   211    0.302   -0.381      0.4477  0.140     3.77    -6.33     4.46     5.40
   111    0.287    0.150      0.0542  0.135     7.63    -4.98     0.08     9.60
  -211   -0.073   -0.221      0.0169  0.140 -.14E+06 -.18E+06 0.21E+05 0.46E+06
  -211    0.465   -0.320      0.2373  0.140    17.94    -0.59     1.70    18.20
   111   -0.114   -0.301      0.1498  0.135     4.83    -7.72    -0.74     2.40
    22    0.024   -0.004     -0.0485  0.000     0.31    -5.70    -1.43     1.60
   211   -0.106   -0.166     -0.2911  0.140    -9.98    -2.91   -10.74    27.20
   211   -0.355    0.017      0.1785  0.140    -7.11    -3.16     0.42     1.60
  -211   -0.057   -0.052      0.2523  0.140     2.49    -4.53    10.84    23.00
  -211   -0.125   -0.101      0.3004  0.140    -7.79    -1.73     3.29    10.80
   111   -0.044    0.051      0.0800  0.135 -.14E+06 -.18E+06 0.21E+05 0.46E+06
   111   -0.101   -0.069      0.4322  0.135     5.07     6.24     5.49     7.40
  -211    0.060    0.090      0.7394  0.140     5.70    -1.25     4.24     4.80
    22    0.209    0.187     -0.6062  0.000     2.35    -1.37    -1.63     1.80
   111    0.322    0.331      0.1254  0.135     5.31     4.15     0.10     2.60
   211    0.075   -0.154      0.0821  0.140    -8.77    -9.37    -1.95    17.80
   111   -0.040    0.275      0.4429  0.135    -3.71     6.33     2.92     3.80
   211   -0.088    0.018     -0.1914  0.140   -10.43     3.68    -1.88    12.00
  -211   -0.085    0.057     -0.1221  0.140    -7.21     3.23   -22.99    27.40
   111    0.375    0.174      0.2140  0.135     7.37     3.98     3.07     8.60
  2112   -0.623    0.723      0.6657  0.940    -3.17     4.19     1.53     3.20
   111   -0.023    0.222     -1.7340  0.135    -5.44     1.68    -4.37     4.80
    22    0.041   -0.112     -0.2761  0.000    -4.09    -1.05    -1.65     1.80
